"Time","Perspiration","Speed","Acceleration","Braking","Steering","Phase","Activity","Failure","Distance","ppNormalized","ppLogNormalized","Subject","Speed_u","Speed_std","Acc_u","Acc_std","Steering_u","Steering_std","ppNext"
29,0.00413638752283834,30.2360871528571,15.5560648085714,0,2.997473989,1,3,0,228.321434257143,0.000778493330263879,0.208508773190787,"01",29.7480590731746,1.00736326445054,14.3060562947262,5.11669766212332,3.35998083659524,1.64910185881477,0.265365233948227
30,0.00412935772517169,30.30877445,13.196350665,0,2.998074051,1,3,0,242.00172135,0.000771463532597229,0.206807825730993,"01",29.9794748428968,0.948387400468097,15.8501397544206,2.81654545155147,3.88067355099405,0.884105248169076,0.262463999628545
31,0.00411477722608973,30.2153052642857,11.4536300042857,0,2.99844927728571,1,3,0,255.681180914286,0.000756883033515269,0.203270641049606,"01",30.1278905061508,0.761461567946245,16.2407300735119,1.61705869918075,4.04431268314881,1.03154601738675,0.259195878899734
32,0.00410365061162924,30.057019745,11.51764268875,0,3.004808718375,1,3,0,269.2959498125,0.000745756419054778,0.200562916115452,"01",30.2285355898611,0.618600883883257,15.2633878679762,2.00314200373451,4.03808250418055,1.27226670458709,0.257688756399674
33,0.00408788804098903,29.9235467671429,12.3709815771429,0,0.420561375,1,3,0,282.8490295,0.000729993848414569,0.196714410876388,"01",30.2706380977976,0.587783918160326,14.3335201775595,1.96316991299085,4.11573248988095,1.3932930457443,0.257442953485488
34,0.00408531764779469,29.799457675,12.5603831475,0,-0.000242531625,1,3,0,296.3396772375,0.000727423455220229,0.196085430445929,"01",30.3579238809821,0.659858212852458,14.2385063058929,1.60135126401765,3.95210495229464,1.78117929494746,0.259958772184143
35,0.00410632867586904,29.68273666,11.7656964371429,0,-0.000960897714285714,1,3,0,309.7786485,0.000748434483294578,0.201215308569992,"01",30.3339374735536,0.723279918089767,14.1822419973571,1.3453848601728,3.61645042885714,2.15746065866965,0.265957121619227
36,0.00412975412046702,29.55603091875,12.4377856025,0,0.308878177875,1,3,0,323.15317875,0.000771859927892559,0.206903815540417,"01",30.1824142065873,0.7135132629648,14.1731393215873,1.49467949056197,3.25204926073214,2.12941109376901,0.300692228569719
37,0.00413594083758311,29.3993386642857,13.0751185514286,0,2.05227386228571,1,3,0,336.473955857143,0.000778046645008649,0.20840077814383,"01",30.164578684623,0.78551936712645,14.0824658856548,1.4441033634363,2.7710349857877,1.64271550710929,0.303863443405813
38,0.00411019132531006,29.2279613675,12.42692986,0,3.002386132625,1,3,0,349.7157357375,0.000752297132735599,0.202155524045885,"01",30.1427255565873,0.861202216111727,14.1853981969246,1.04419816248572,2.1047841234246,1.34368521325964,0.302212423903045
39,0.00405994732524685,29.0278164828571,12.14665312,0,2.99811148314286,1,3,0,362.873818928571,0.000702053132672388,0.189855945204323,"01",30.0756702427009,0.984387124813501,14.4247066473661,1.18967657104929,2.41253714591071,1.45346540684363,0.290752903534189
40,0.00400812161042387,28.8425527525,12.6781068175,0,2.998074051,1,3,0,375.94441775,0.000650227417849409,0.177008651314838,"01",29.9454946301339,1.00060099095632,13.9835148667946,2.08261587129784,2.99975975455804,2.57965936162363,0.283276752814624
41,0.00397691407496659,28.6876323428571,12.6942844842857,0,2.99811148314286,1,3,0,388.9413663,0.000619019882392129,0.169192106768472,"01",29.7494475802009,0.945734990972471,13.5819671619107,2.81632520797212,3.75758966619866,2.46021718958567,0.275867934106328
42,0.00396714383511437,28.52398018875,12.2978397125,0,2.997959720375,1,3,0,401.8569922875,0.000609249642539909,0.166732345109378,"01",29.5320413930134,0.821289556063983,13.8564756031607,3.29022748713455,3.86930292379018,1.40031768090378,0.269709171823597
43,0.0039703343140314,28.3634265885714,12.5273592914286,0,2.75517065142857,1,3,0,414.708762514286,0.000612440121456938,0.167536247545017,"01",29.3080050348437,0.666332980773576,14.246588263625,3.23797187107047,3.76637681241964,0.824713221295819,0.26338556140323
44,0.00397494995681683,28.24931893125,12.1558274825,0,1.500807115375,1,3,0,427.4934119375,0.000617055764242369,0.168698104825669,"01",29.0886511748884,0.514219732556063,14.4876645687277,3.25405485352404,3.71726484142857,0.837492495925573,0.25874626480067
45,0.00397617584105273,28.1413971914286,11.8814123357143,0,1.50144187657143,1,3,0,440.236781285714,0.000618281648478269,0.169006459704197,"01",28.9254076366518,0.41639053064441,13.6956805025,3.25966770430112,3.53008998808705,1.13548399872217,0.257133065008866
46,0.00398430931171748,28.0154962875,11.95877050375,0,2.784947678625,1,3,0,452.91490335,0.000626415119143019,0.171049921411512,"01",28.8404114875223,0.425353475708918,12.7824571514063,2.26006668503379,3.37337389122991,1.32792540030327,0.257182855241532
47,0.00400475549045726,27.9040827085714,11.6721620785714,0,2.99861298485714,1,3,0,465.553098714286,0.000646861297882799,0.176168473676214,"01",28.8082148534152,0.511868172480894,13.0011336870982,1.8621364484652,3.53389146163616,1.13246337283981,0.256437271099282
48,0.00404900798492649,27.79580891,11.44667972875,0,2.998074051,1,3,0,478.1312468625,0.000691113792352028,0.187157854940322,"01",28.8395793428795,0.618375683828352,13.4349623721429,2.38138198878972,3.72103785017188,0.832620184521084,0.25308817787315
49,0.0041088611580216,27.65419407,11.3660821342857,0,2.99811148314286,1,3,0,490.655625228571,0.000750966965447139,0.201831845064542,"01",28.9510176985714,0.738600085365589,13.4375674361607,2.80073326675369,3.74767864671875,0.801206999383218,0.249620869367404
50,0.00417296241436597,27.50914399375,11.28127958,0,2.998074051,1,3,0,503.1164952,0.000815068221791509,0.217312139792023,"01",29.1129566414286,0.829571798151949,13.2616146498611,2.37157671870266,3.83089319432341,0.790063856353406,0.243743712326117
51,0.00423726280792894,27.3771082614286,11.6871459614286,0,2.99811148314286,1,3,0,515.519422471429,0.000879368615354479,0.23260344133115,"01",29.2202307491071,0.969908677917727,13.3207707159325,1.84599099502759,3.83089943300397,0.790069774885447,0.244690992004455
52,0.00429934356126198,27.2320200625,11.78146610875,0,2.998074051,1,3,0,527.844157275,0.000941449368687519,0.247148295254615,"01",29.2976912399603,1.09948164498538,13.4547606361905,1.69926446075563,3.8308883965873,0.790059305092722,0.244549714074481
53,0.00435440650597667,27.09598206,11.9266648514286,0,2.99811148314286,1,3,0,540.118525828571,0.000996512313402209,0.259874266338627,"01",29.4300963617659,1.25342699295908,13.4975052181349,1.50116669028308,3.83019660582341,0.789405483681031,0.219939802320062
54,0.00437910457057545,26.9756561925,12.0551433825,0,2.998074051,1,3,0,552.3243590375,0.00102121037800099,0.265530211503635,"01",29.4844220522222,1.36722020473223,13.305671398631,1.08943278186602,3.99476424292064,1.05539925365175,0.240264612444002
55,0.00434743136463954,26.8259919928571,11.8043473142857,0,2.99589494042857,1,3,0,564.481175714286,0.000989537172065078,0.25827112392793,"01",29.4831675509722,1.4310752296982,13.1285997718254,1.21002942764886,3.82842308437897,1.08392620933419,0.260440957738035
56,0.0042904532606101,26.6749120225,11.645728975,0,2.135155533875,1,3,0,576.5560368375,0.000932559068035639,0.245078326941359,"01",29.387712075,1.57912932045999,12.8939138825,0.981327516506133,4.1201130650692,1.32521829183478,0.23896352456889
57,0.004227744799263,26.5194994514286,12.2374303014286,0,1.49700190728571,1,3,0,588.5773282,0.000869850606688539,0.230354651278305,"01",29.3669793474107,1.65757835340823,12.4633355990178,1.04815200383382,3.88380446027232,1.60498549530271,0.238042158073097
58,0.00416379736490326,26.379883425,13.43249039875,0,1.4990370255,1,3,0,600.51772915,0.000805903172328799,0.215113431138366,"01",29.3256496072322,1.72712634914233,12.6202430958036,1.12809178784074,3.50917588119643,1.95453716781038,0.233414086345887
59,0.00410219708032859,26.2785671228571,15.43638342,0,1.49905574157143,1,3,0,612.4179598,0.000744302887754129,0.200208648930637,"01",29.2758257282589,1.78871192927684,13.029562635067,0.941609872115451,3.53055952161607,2.07526589200888,0.225463378638072
60,0.0040550993443106,26.26187156,16.23265316125,0,1.4990370255,1,3,0,624.2716983625,0.000697205151736139,0.188661132262165,"01",29.2260607421428,1.83596162370293,13.2805878310938,1.12399175931666,3.7180987721183,1.92659798285477,0.193327866342806
61,0.00405446736817362,26.4385949614286,18.2298674528571,0,1.49905574157143,1,3,0,636.171162671429,0.000696573175599159,0.188505272856828,"01",29.4198548011964,1.72280315793299,13.6496881278214,1.35387983755788,4.05622785422143,1.80341034017981,0.195360612442973
62,0.00407617411470912,26.87467121375,18.17835222875,0,1.4990370255,1,3,0,648.207917675,0.000718279922134659,0.193844777155324,"01",29.1556331697545,1.80795985284573,14.1075874076339,2.08807540374605,3.48237248065179,1.97571050683284,0.215876520391956
63,0.00405503334703156,27.3602178628571,17.4772585528571,0,1.49905574157143,1,3,0,660.465741185714,0.000697139154457099,0.188644856997646,"01",29.2057124714683,1.54849530612966,14.6378393836508,2.49974972348614,3.09397261981746,1.75290026287609,0.210272452569938
64,0.00399824466342614,27.80919233875,17.438699355,0,1.4990370255,1,3,0,672.926035,0.000640350470851679,0.174541376792636,"01",29.1804415371627,1.29956153367004,15.3399447622421,2.15266734597785,2.82890571430159,1.57843902961461,0.199361921014806
65,0.00393378397544507,28.1776088214286,17.06651834,0,1.49905574157143,1,3,0,685.581097071429,0.000575889782870609,0.158287752811205,"01",29.1566979533135,1.03298234687436,16.0363013980159,1.83960561591125,2.96055473075992,1.52250745000857,0.189638886110745
66,0.00386763710527364,28.42790602875,15.736162275,0,1.499195914625,1,3,0,698.3650792625,0.000509742912699178,0.141329700433626,"01",29.1845008443254,0.792786364443155,16.8489973951389,1.35101875823149,3.15541375476587,1.52037617026453,0.184681215927098
67,0.00380283417990171,28.5440908157143,15.1404079357143,0,1.49666960671429,1,3,0,711.246435185714,0.000444939987327249,0.124432572967812,"01",29.2731059380159,0.628283724279786,17.1972260575397,1.79741508922512,3.1418526227877,1.30603087001339,0.183823811993245
68,0.00374697319280357,28.48551477125,13.54994926875,0,0.3518783345,1,3,0,724.1229148,0.000389079000229109,0.10963431328612,"01",29.3884518871627,0.648559797545992,17.2892370702976,2.02104817200625,2.73522876319048,1.31935676177928,0.185125699834625
69,0.00370889094468889,28.3150673328571,12.7025690171429,0,0.559222976571429,1,3,0,736.9556095,0.000350996752114429,0.099418843270664,"01",29.2634247790402,0.718433299765948,17.0282358984598,2.4428274466313,2.84942002949777,1.87150704277201,0.193953083018777
70,0.00368807489959654,28.17363329625,13.152219625,0,1.50305353725,1,3,0,749.7029771625,0.000330180707022079,0.0937905627248856,"01",29.2246796527902,1.02376882505363,16.1032115012277,2.27032130395966,3.40271702367188,2.08788865396697,0.191171387609932
71,0.00366786252443442,28.0976434114286,12.7539448785714,0,1.49905574157143,1,3,0,762.420182714286,0.000309968331859959,0.0882950223697048,"01",29.1485257789509,1.29243814049004,15.5495318882143,1.7088025705669,3.5049018731183,2.05767619659024,0.189113166255733
72,0.00363261966636436,27.96327002,12.2977381425,0,1.4990370255,1,3,0,775.073566925,0.000274725473789899,0.078640007821547,"01",29.0537646558929,1.49805583235954,15.312247327433,1.55128652966224,3.44219513120982,2.01617805097835,0.187729457355253
73,0.00359037268481192,27.8152050957143,11.9728162528571,0,1.49905574157143,1,3,0,787.674813957143,0.000232478492237459,0.0669419580108057,"01",28.9531454711161,1.62969302772559,15.0284450420089,1.66678924272803,3.58509168346205,1.95072605280158,0.186753205687152
74,0.00356083898412202,27.685135945,12.08561084,0,1.499151356375,1,3,0,800.2030581875,0.000202944791547559,0.0586821359997796,"01",28.8682696230134,1.69102901099483,14.3157643366071,1.84999772038546,3.95335387350447,1.95863089954709,0.185591658114383
75,0.00354643972328261,27.5153204757143,11.3595427671429,0,1.90271085957143,1,3,0,812.681703528571,0.000188545530708149,0.0546301547202344,"01",28.8058400608482,1.70003109047397,13.4863360436384,2.15548705760193,4.08641562789732,2.04713081084501,0.174530762967485
76,0.00354887520578582,27.32223425,11.76088405375,0,2.996145072375,1,3,0,825.05899005,0.000190981013211359,0.0553166591402805,"01",28.7236809317634,1.66951280167948,12.6550603059107,2.21967043292562,3.9491897228683,1.84170531670388,0.172820761728801
77,0.00357938418530284,27.1454693042857,13.0852372985714,0,2.99811148314286,1,3,0,837.369792414286,0.000221489992728379,0.0638767193966299,"01",28.8467588443572,1.72138007676659,12.7259087486804,2.3785373114703,3.99447268968036,1.52126316609529,0.176120649588408
78,0.00363028789751707,27.07339071875,17.5085712775,0,2.998074051,1,3,0,849.5996025625,0.000272393704942609,0.0779979044097425,"01",28.4772980335516,1.59599236296032,12.9979334691091,2.35731731923211,4.05880531436706,1.464274159766,0.187931672938259
79,0.00367770046361952,27.22728444,16.6938371328571,0,2.99742776442857,1,3,0,861.868060157143,0.000319806271045059,0.0909736311612868,"01",28.3647309681349,1.54274949153617,13.366349258875,3.54308541749349,4.0354776677123,1.53904137440734,0.195779365716601
80,0.00370583103148322,27.40489166875,16.13784329,0,2.557868138875,1,3,0,874.1947192375,0.000347936838908759,0.0985934816976544,"01",28.2587039967262,1.37022271121998,13.098020884994,4.22659681048233,4.13232245588889,1.7642201681741,0.202474518509929
81,0.00373752680250046,27.5925611957143,16.3790008028571,0,1.49426910442857,1,3,0,886.622128428571,0.000379632609925999,0.10711005780545,"01",28.1581808401587,1.07911799903002,12.4780880693036,3.94978570610275,4.16053960148413,1.77783132625448,0.209470779366232
82,0.00376958298985894,27.7620660525,16.55760624625,0,1.4992084865,1,3,0,899.11560815,0.000411688797284479,0.115650330221613,"01",28.071488013869,0.805447792277341,12.3165524165238,3.23966909615336,4.26644626247619,1.88488730201597,0.216378980368092
83,0.00377681010045726,27.9355392657143,16.32388069,0,1.48203726214286,1,3,0,911.701758971429,0.000418915907882799,0.117565712187484,"01",28.0094217273016,0.648537063538596,13.0206946129444,2.65116219246928,4.70661738434524,2.57359358605285,0.220937046833622
84,0.00375161260979167,28.103710405,16.3746905525,0,2.942696451875,1,3,0,924.34661495,0.000393718417217209,0.110871724600328,"01",27.9953194674405,0.592728916919504,13.9610118249564,2.30707337262748,4.71870288433333,2.58544809205016,0.221481245709221
85,0.00370348821727744,28.28364722,17.3953555685714,0,2.99794867157143,1,3,0,937.096754528571,0.000345594024702979,0.097961085078758,"01",28.1045792239062,0.570274235149296,14.0432514807321,2.38905675755544,3.67357739898214,2.22220186535825,0.219669302968183
86,0.00365005564158838,28.533568945,16.82372444875,0,2.998074051,1,3,0,949.915560125,0.000292161449013918,0.0834283602669545,"01",28.2607897971428,0.585713508613038,14.2917404655754,2.7114292815665,3.69862902124008,1.9962620892518,0.216630370451989
87,0.00361106959749006,28.7754367085714,16.8463528242857,0,2.99844927728571,1,3,0,962.869525957143,0.000253175404915599,0.0726899646674584,"01",28.3203145408532,0.581769257452125,14.3283432274444,2.71185547308925,3.85480177002778,2.25865407306334,0.214403837151874
88,0.00360653410433431,28.93484320125,15.19172690625,0,3.01068666775,1,3,0,975.9006276875,0.000248639911759849,0.0714331781176742,"01",28.4008358938492,0.577265730820784,14.0920096185694,2.62446245816616,4.28923185834325,1.88511389329987,0.214127461639669
89,0.00363105296345735,29.0226678171429,16.7875890728571,0,1.61914978185714,1,3,0,988.998998228571,0.000273158770882889,0.0782086274529616,"01",28.4825818505754,0.577717754586883,13.9757135709305,2.60735776141213,4.27673832740873,1.89940681563241,0.213815224755586
90,0.00368186185750753,29.0727171425,16.6673130875,0,1.49819624,1,3,0,1002.105353575,0.000323967664933069,0.0921045120579604,"01",28.5584060272619,0.532160921670191,14.9575817206547,3.10200342963485,3.41860488797619,1.68866858557217,0.215062089920636
91,0.00374280096898682,29.1335245957143,16.7140831757143,0,1.49446544257143,1,3,0,1015.25705171429,0.000384906776412359,0.108520201152222,"01",28.6631942869246,0.425044775460799,15.9511581338294,3.47503026578239,2.78504199932341,1.55280036226003,0.218075644306551
92,0.0038043717160254,29.14644033875,15.77355020375,0,2.510884671625,1,3,0,1028.407376875,0.000446477523450939,0.12483680446233,"01",28.7930279597817,0.458698739163277,16.0647412373016,3.31424374113087,2.78298690553175,1.28969339165511,0.221875704974007
93,0.00385754582537831,29.2421955771429,15.7128542142857,0,2.99731548285714,1,3,0,1041.599739,0.000499651632803849,0.138717131782628,"01",28.8788657151389,0.666074261347905,15.5686562448214,2.49810121408705,3.39772918812103,1.4614202069251,0.225267253604962
94,0.00387899105337139,29.3479523275,14.8816729925,0,2.998074051,1,3,0,1054.82316375,0.000521096860796929,0.14426102892963,"01",28.9099481264286,0.935798408507161,15.4038277310268,1.64627038204537,4.08897398661384,1.40872647077562,0.225249115183121
95,0.00387758041635544,29.3701612314286,13.92738176,0,2.99921219828571,1,3,0,1068.09934271429,0.000519686223780979,0.143897301991605,"01",28.9583374535937,1.11798273624545,15.2669688089062,1.42495249394395,4.33736702039286,1.49148959696363,0.222055431446488
96,0.00388097527714334,29.36818397625,14.69172606125,0,2.2704168325,1,3,0,1081.350660875,0.000523081084568879,0.144772429025853,"01",29.0006145120982,1.26760955572651,14.9036542532143,1.44444108192333,4.18673623660268,1.64804605174486,0.217367594831632
97,0.0038981873359444,29.3731620414286,14.7447541771429,0,1.499693236,1,3,0,1094.62895342857,0.000540293143369939,0.14919760620805,"01",29.0167483874777,1.40709017557043,14.7495302757366,1.42587259377811,3.72025917250446,1.78100169065475,0.21360818332712
98,0.00391994417756575,29.38153260375,14.23317127375,0,1.4990370255,1,3,0,1107.89060975,0.000562049984991289,0.154763359915758,"01",28.7244507701389,1.65333569609835,14.5265723764087,1.0502060061456,3.53191223599405,1.61148410024379,0.210563410380516
99,0.00394800275225052,29.3760180857143,14.4784188342857,0,1.49905574157143,1,3,0,1121.17521814286,0.000590108559676058,0.161895765146629,"01",28.6406801163691,1.74362706728388,14.1130452943056,1.10050767882058,3.52865128579365,1.46117114375155,0.213081524595153
100,0.00398329570477535,29.3616293325,14.83016221,0,1.4990370255,1,3,0,1134.426105,0.000625401512200888,0.170795489390835,"01",28.5655694388889,1.70534002677212,12.6998631426647,2.3470631320825,3.41437595782143,2.04613998107731,0.228599015835778
101,0.00400743145708209,29.34807357,13.9846118942857,0,1.49905574157143,1,3,0,1147.69824942857,0.000649537264507628,0.176836447769942,"01",28.5167516400992,1.47781439209871,11.0578051832143,3.84894177725685,3.41133888578571,2.32460716207982,0.230527314232579
102,0.00400791725494151,29.2935289725,14.55827318,0,1.4990370255,1,3,0,1160.928547375,0.000650023062367049,0.176957664666511,"01",28.4428986855952,1.10392311288719,9.72136963621428,4.18531837335718,3.77591328945437,1.87945985672668,0.227256899111032
103,0.00398468477005469,29.1509716485714,12.63725589,0,1.49905574157143,1,3,0,1174.149879,0.000626790577480228,0.171144151203682,"01",28.4686423674107,0.809712214524405,10.1630274583772,4.33926677511927,3.41009325242857,1.43458103075156,0.221838041030342
104,0.00395941399576267,28.9423214425,15.22644405,0,1.4990370255,1,3,0,1187.25413375,0.000601519803188209,0.164781979825506,"01",28.2603898710937,1.14889200288782,10.2329878498415,4.46060270270693,3.03568930516741,1.49790626761479,0.218853464131963
105,0.00394786507530756,28.8160127814286,14.5739340014286,0,1.49905574157143,1,3,0,1200.30660842857,0.000589970882733098,0.161860891984491,"01",28.0510862361607,1.70759289015041,10.7496626422879,4.8546048553655,2.7740192101808,1.43995408628304,0.219522577804712
106,0.00394886116225187,28.80562909375,14.25952993375,0,1.50086118075,1,3,0,1213.30402,0.000590966969677408,0.162113170433661,"01",27.3674958319048,2.38908625836777,12.1060708163948,3.99067528770818,2.85377075966865,1.77315979093898,0.224345180339056
107,0.00396233246319293,28.7643902757143,14.3827056257143,0,2.22190973942857,1,3,0,1226.32152457143,0.000604438270618469,0.1655188040861,"01",27.0212887748611,2.53940992157495,14.2982045494306,3.75926562790776,3.51175703073016,2.35692804723093,0.22891697787552
108,0.00400011636753274,28.74811177875,15.4383586225,0,2.996134576125,0.375,1.125,0,1239.2952755,0.000642222174958279,0.175009398700303,"01",26.6260224402976,2.45193685265162,15.7012084504445,4.33861795769772,3.90992741600595,2.82471703152876,0.239314319015129
109,0.00405917086656186,28.6638221214286,14.24601091,0,2.99811148314286,0,0,0,1252.28056271429,0.000701276673987399,0.189664678455919,"01",26.3523897110552,2.39504286852235,17.1217603186851,4.05114695136925,3.83346818106169,2.20738872737768,0.257618315664764
110,0.0041261145412368,28.52752668625,13.765094355,0,2.998074051,0,0,0,1265.184687125,0.000768220348662339,0.206022120463383,"01",25.9655305958036,2.25919405467804,18.1703179498393,4.51842752828897,3.47880351764464,1.34678209987169,0.273133879041379
111,0.00419538977700731,28.2548151628571,4.87196488542857,0.0135110562857143,2.99811148314286,0,0,0,1278.03510014286,0.000837495584432849,0.222672195221725,"01",25.0525127039286,2.20700851418346,17.3783964123052,5.16546351200397,3.37792964550162,0.96383669941304,0.292686285713756
