"Time","Perspiration","Speed","Acceleration","Steering","Phase","Activity","Failure","Distance","ppNormalized","ppLogNormalized","Subject","Speed_u","Speed_std","Acc_u","Acc_std","Steering_u","Steering_std","ppNext"
13,0.00371355457142857,12.7973846971429,25.6089971971429,-4.13289712414286,0,0,0,24.2458524985714,0.000368452732090335,0.104492382109632,"01",1.82568098117113,3.36396838296958,8.11632696618303,9.86659117515418,-12.5687369866295,18.3349010988063,0.0421412618247561
14,0.003631741375,15.51081853125,25.3497168775,-0.067809538375,0,0,0,30.65511182125,0.000286639535661765,0.0822151101605764,"01",2.66965819009204,4.4309285205395,9.46191698394918,10.6195628635559,-11.9198262279767,17.7095639610202,0.0350331416328
15,0.00357452971428571,17.9351424142857,25.03816653,3.45441823428571,0,0,0,38.20558553,0.000229427874947475,0.0663364787625529,"01",3.58688392874618,5.46819254892678,10.5967598334885,11.0512561566186,-11.0732536072908,17.3071363117043,0.0291440423853248
16,0.003543866625,19.808622545,23.16369238625,7.522109077375,0,0,0,46.75536423125,0.000198764785661765,0.0577212579687574,"01",4.54343449444881,6.44128632658363,11.5595202799226,11.2831860575351,-10.1047421511857,17.0942003690105,0.0236978396887653
17,0.00351803485714286,21.5239853214286,24.3664076571429,5.07149554242857,0,0,0,56.0720974157143,0.000172933017804625,0.0504054146639978,"01",5.49750874760826,7.29988226802089,12.2847810365681,11.2800259637897,-9.00306394940067,17.0923966996079,0.0183300734719732
18,0.00346016925,23.1645408025,25.37897836125,4.49723058475,0,0,0,66.1771094325,0.000115067410661765,0.0338203647042459,"01",6.44024266371534,8.06637877726843,12.9954649554254,11.3080841386888,-8.17514868517542,16.8980232873182,0.0141065325757366
19,0.00338556271428571,24.75330265,26.1789539671429,3.45204033,0,0,0,76.9886145457143,4.04608749474747e-05,0.0120229914340344,"01",7.36937033809227,8.76230766426001,13.6834379224157,11.3521082572029,-7.47112761462401,16.6633776511119,0.0115256288249195
20,0.003344107875,26.360045455,25.50554367125,2.9971109255,0,0,0,88.540435865,-9.93964338235048e-07,-0.000297184378507787,"01",8.28431414398215,9.4030798343703,14.3410966616118,11.3986263497742,-6.89622403859117,16.386638290378,0.00976110497380602
21,0.00336084928571429,27.7836783157143,21.4779156271429,2.99811148314286,0,0,0,100.779637318571,1.57474463760546e-05,0.00469656714128153,"01",9.18810070953304,10.0050456901938,14.8993190120938,11.3720083887709,-6.40155729038661,16.1022695901939,0.00751032752372554
22,0.003416247625,28.4494267375,20.10935043625,2.998074051,0.375,0.375,0,113.4980754125,7.11457856617647e-05,0.0210456240707284,"01",10.5771995004259,10.5748747196294,15.8954670003866,11.0083427939726,-6.3234115871509,16.1460367416926,0.0041061013924726
23,0.00345075142857143,28.9570885314286,20.2225745114286,2.99811148314286,1,1,0,126.455038328571,0.000105649589233195,0.031094873435018,"01",11.9996696774259,10.98276868353,16.8231650460929,10.5066273034312,-6.1727852617634,16.2218645664178,-0.000843479336970548
24,0.003434255625,29.50043464625,19.9617155775,2.998074051,1,1,0,139.658846825,8.91537856617646e-05,0.0263030599981153,"01",13.4474641859616,11.2237331078198,17.7568720453857,9.88938172086552,-6.02286441607054,16.2956003504569,-0.0067734299051304
25,0.00340393514285714,29.9234131914286,16.8675933314286,2.99811148314286,1,1,0,153.090426585714,5.88333035189048e-05,0.0174350184383494,"01",14.9224859182741,11.3016563713516,18.6835528405107,9.11694584004209,-5.87296071352054,16.3675517210858,-0.0121990004185854
26,0.00336667425,30.0950028575,15.41415279375,2.998074051,1,1,0,166.6515800625,2.15724106617647e-05,0.00642824910039774,"01",16.4186565778455,11.202438640075,19.4591898360179,8.17646480665776,-5.72309575767768,16.4377354041683,-0.0159764892887088
27,0.00334067528571429,30.1364872314286,13.8973337642857,2.99811148314286,1,1,0,180.260250671429,-4.42655362394538e-06,-0.00132417041595545,"01",17.9234067207205,10.8980507723518,20.1627835305304,7.06539356803406,-5.51863790075893,16.5235891352179,-0.0181709076042209
28,0.00335832925,30.00750228625,11.842731355,2.998074051,1,1,0,193.844877425,1.32274106617648e-05,0.00394646480539507,"01",19.4302263432491,10.3595539917941,20.7902166304375,5.7394642723883,-4.8490069221875,16.5868428475128,-0.0198948042239192
29,0.00336331657142857,29.8562378985714,11.8432942471429,2.99811148314286,1,1,0,207.364295685714,1.82147320903349e-05,0.00543042344525801,"01",20.9185307211679,9.56543694769562,21.261728816,4.37551589601772,-3.7429603590125,16.3203309676917,-0.0234381427435934
30,0.003320483375,29.71017061875,11.89909279375,2.998074051,1,1,0,220.8190391375,-2.46184643382351e-05,-0.00738677092821405,"01",22.3532262207393,8.54357909850797,21.0598296147143,4.71671185478776,-1.28094107749821,12.9345120821718,-0.0289958121860351
31,0.00326232914285714,29.5769862557143,12.56830117,2.99811148314286,1,1,0,234.210563042857,-8.27726964810951e-05,-0.0250557363293931,"01",23.6684575244518,7.42462281431753,20.5602742805268,5.13470399934272,1.45886779317679,5.10379469485425,-0.0352273471055277
32,0.0032373245,29.4317948925,14.63073832,2.998074051,1,1,0,247.533234625,-0.000107777339338235,-0.0327499203025008,"01",24.8015734531946,6.39044376289688,20.0499096344554,5.40318165992123,2.34338338783393,3.4088939072499,-0.040606566874059
33,0.00323522142857143,29.39740085,17.0131323728571,2.99811148314286,1,1,0,260.814346428571,-0.000109880410766805,-0.0333997639531463,"01",25.7641032939821,5.45349698908359,19.5662625287679,5.4352050763506,2.93854056183393,2.14730288113703,-0.0449618888915798
34,0.003232845,29.59005643,18.14404007375,2.998074051,1,1,0,274.1313435875,-0.000112256839338235,-0.0341345828147404,"01",26.594104101625,4.56738432536452,19.1364692875536,5.26956013811265,3.29509099219822,1.3584634734179,-0.0484375991541255
35,0.00323529114285714,29.9638168257143,19.08284926,2.99811148314286,1,1,0,287.570638,-0.000109810696481095,-0.0333782156498899,"01",27.2980659965625,3.78768264291295,18.7761854473661,5.06474604836922,3.44838517166697,1.1091052377397,-0.0508880098810185
36,0.003265391875,30.4595329375,17.2999019275,2.998074051,1,1,0,301.218249475,-7.97099643382354e-05,-0.0241173591330073,"01",27.8994997171339,3.11863410836942,18.4784195838661,4.84762417978537,3.42556983410982,1.11365858283754,-0.0529100861525341
37,0.00328638042857143,30.7340250528571,17.1141892714286,2.99811148314286,1,1,0,315.0442716,-5.87214107668054e-05,-0.0177103523702353,"01",28.4320452367589,2.515332743513,18.1852300609286,4.72511578408268,3.19936808279107,0.559240442141145,-0.055932700724761
38,0.003277923375,30.8052561175,7.323380553125,2.998074051,1,1,0,328.9542061125,-6.71784643382352e-05,-0.0202870332326377,"01",28.8925472233304,1.96746771642596,17.8226191416429,4.49864367049661,3.09569887982679,0.345112071141691,-0.0603558482666353
39,0.00322995071428571,30.1975937314286,2.47058773942857,2.99811148314286,1,1,0,342.763248371429,-0.000115151125052525,-0.0350302589110205,"01",29.2745829890804,1.47749835370658,16.9198392512366,4.70919212135231,3.02074105313929,0.101517554346831,-0.065552863115057
40,0.00316386125,29.28170126375,6.628394977125,2.998074051,1,1,0,356.187048325,-0.000181240589338235,-0.0557039404216013,"01",29.5467975431518,1.03631391240596,15.7344209398509,5.21283159111967,2.99804461079643,0.000220560037203946,-0.0707571703094566
41,0.00310050028571429,28.5995662514286,12.0341589342857,2.99811148314286,1,1,0,369.243763914286,-0.000244601553623945,-0.0759336550426326,"01",29.6928803335893,0.721586975778481,14.7905635051446,5.05717927937418,2.99809276707143,1.92022841232623e-05,-0.0754245451404309
42,0.003074892625,28.402763485,13.45029486625,2.998074051,1,1,0,382.10317925,-0.000270209214338235,-0.0842271537832371,"01",29.733674730375,0.624502631137699,14.3183756705018,4.83596201577233,2.99809276707143,1.92022841232623e-05,-0.0780353061152257
43,0.00308588557142857,28.3599045028571,15.0135380171429,2.99811148314286,1,1,0,394.919827042857,-0.000259216267909665,-0.0806584624952293,"01",29.73134156775,0.629619356711312,13.9854228920018,4.64160287782267,2.99809276707143,1.92022841232623e-05,-0.0778229500399027
44,0.0031138645,28.4516984725,15.69137279125,2.998074051,1,1,0,407.7456517625,-0.000231237339338235,-0.0716325768411492,"01",29.7014823663214,0.68038420156617,13.7249710672875,4.41375437253109,2.99809276707143,1.92022841232623e-05,-0.0754743728676026
45,0.00314686914285714,28.6000765028571,17.1059744185714,2.99811148314286,1,1,0,420.629943171429,-0.000198232696481095,-0.0610891008105634,"01",29.6490455576339,0.73492132734982,13.511453927975,4.1939887297394,2.99809276707143,1.92022841232623e-05,-0.072734248662646
46,0.0031641235,28.86263505,17.9808388175,2.998074051,1,1,0,433.5947449625,-0.000180978339338235,-0.0556210546365614,"01",29.5828787232054,0.767757337976489,13.5233729823321,4.20435458732472,2.99809276707143,1.92022841232623e-05,-0.0719343860329412
47,0.00315860671428571,29.2038869371429,17.9976535257143,2.99811148314286,1,1,0,446.709401842857,-0.000186495125052525,-0.0573661194275026,"01",29.5212603328304,0.773920931958112,13.6517072835196,4.30311950457491,2.99809276707143,1.92022841232623e-05,-0.0727778144322015
48,0.003130310375,29.56192066125,17.17490689625,2.998074051,1,1,0,459.9801917875,-0.000214791464338235,-0.0663649753308526,"01",29.4746303181161,0.762918673310169,13.8567232715911,4.41174388009228,2.99809276707143,1.92022841232623e-05,-0.0740082067666034
49,0.00309578942857143,29.6851842028571,9.48023563414286,2.99811148314286,1,1,0,473.386014657143,-0.000249312410766805,-0.0774541965652764,"01",29.4523512368661,0.752979801923009,14.1233320486536,4.4446228395659,2.99809276707143,1.92022841232623e-05,-0.0740799869319135
50,0.003050237625,29.36443850625,14.09192765,2.998074051,1,1,0,486.7175477125,-0.000294864214338235,-0.092277638049417,"01",29.4437985520804,0.749112346510121,14.0051791180036,4.53883442707444,2.99809276707143,1.92022841232623e-05,-0.0722987935174483
51,0.00300552442857143,29.2437876885714,16.3220085857143,2.99811148314286,1,1,0,499.9482036,-0.000339577410766805,-0.107045063562318,"01",29.4265119464554,0.74662695012745,14.1148208608161,4.51168564973683,2.99809276707143,1.92022841232623e-05,-0.0689823630614207
52,0.003012725375,29.421427115,16.96296261125,2.998074051,1,1,0,513.1869372125,-0.000332376464338235,-0.104652025765375,"01",29.4098520180982,0.746810016808006,14.3025062316018,4.52202958141995,2.99809276707143,1.92022841232623e-05,-0.0649689949198552
53,0.00308208371428571,29.67076669,16.8308212371429,2.99811148314286,1,1,0,526.534833814286,-0.000263018125052525,-0.081891236954684,"01",29.4093336292232,0.746797582012037,14.4191174461643,4.56084368641561,2.99809276707143,1.92022841232623e-05,-0.0621718151990428
54,0.003166646125,29.93175914875,16.63630969125,2.998074051,1,1,0,539.996698575,-0.000178455714338235,-0.0548241135999277,"01",29.4230019212232,0.74906588675864,14.4100018893786,4.55556540701609,2.99809276707143,1.92022841232623e-05,-0.0619022338318508
55,0.00320914942857143,30.1625702514286,15.7365465314286,2.99811148314286,1,1,0,553.574433885714,-0.000135952410766805,-0.041491210586627,"01",29.4400870571607,0.75693227888917,14.3346153702536,4.50268978147299,2.99809276707143,1.92022841232623e-05,-0.0634024845246585
56,0.003174679,30.28109859875,15.22067556125,2.998074051,1,1,0,567.2212168,-0.000170422839338235,-0.0522906118838113,"01",29.4500247284464,0.765427193106169,14.167300233825,4.37739341393471,2.99809276707143,1.92022841232623e-05,-0.0649270008319166
57,0.00313490342857143,30.3398730685714,11.4876893017143,2.99811148314286,1,1,0,580.921230528571,-0.000210198410766805,-0.0648987670284242,"01",29.4411030115089,0.753995741439667,14.0633389155125,4.32343756993831,2.99809276707143,1.92022841232623e-05,-0.0641194436030675
58,0.003116145125,30.05080786625,7.161229448625,2.998074051,1,1,0,594.574756875,-0.000228956714338235,-0.0709004351059237,"01",29.4213954122946,0.72293460449703,13.7820139170268,4.29745055355855,2.99809276707143,1.92022841232623e-05,-0.060909877394431
59,0.00312783971428571,29.38851915,11.6605522415714,2.99811148314286,1,1,0,608.0089427,-0.000217262125052525,-0.0671545571492631,"01",29.3836729997321,0.664224295614151,13.7739063618018,4.31041011203063,2.99809276707143,1.92022841232623e-05,-0.0561382429731897
60,0.00315704375,29.15588279375,14.6066262475,2.998074051,1,1,0,621.2061482125,-0.000188058089338235,-0.0578610690061598,"01",29.3432192706607,0.636086340819662,14.2334045869089,3.44499295488621,2.99809276707143,1.92022841232623e-05,-0.0522705310484503
61,0.00316356714285714,29.1571467185714,16.1732096414286,2.99811148314286,1,1,0,634.376764514286,-0.000181534696481095,-0.0557969030331131,"01",29.3369283471607,0.637347703278244,14.6323161504277,2.94343218260181,2.99809276707143,1.92022841232623e-05,-0.0511311543068709
62,0.003141181875,29.26041898125,15.96286002375,2.998074051,1,1,0,647.5665469875,-0.000203919964338235,-0.0628980140050981,"01",29.3648073705179,0.615206579660584,14.8392686857848,2.89627176002955,2.99809276707143,1.92022841232623e-05,-0.0512560709171647
63,0.00310686471428571,29.3508205971429,16.1723516614286,2.99811148314286,1,1,0,660.809154942857,-0.000238237125052525,-0.0738830488364393,"01",29.4076901453303,0.573066241607606,14.9648969436598,2.88733142219969,2.99809276707143,1.92022841232623e-05,-0.0507127137812481
64,0.003091236875,29.52909352125,17.69889597375,2.998074051,1,1,0,674.098125175,-0.000253864964338235,-0.0789258419155718,"01",29.4572359500446,0.517889293482757,15.0228376258741,2.89995835341362,2.99809276707143,1.92022841232623e-05,-0.0486770200820015
65,0.00311481657142857,29.8269908542857,17.72691466,2.99811148314286,1,1,0,687.500788657143,-0.000230285267909665,-0.0713268712208119,"01",29.5111057024821,0.460662907524892,15.1232137849991,2.95846912872371,2.99809276707143,1.92022841232623e-05,-0.0456244555330444
66,0.00315578175,30.2141432675,16.976222065,2.998074051,1,1,0,701.0569328625,-0.000189320089338235,-0.0582608899664665,"01",29.5724514200536,0.412089620955768,15.1542607970705,2.98352398757152,2.99809276707143,1.92022841232623e-05,-0.0436205800297804
67,0.00320300571428571,30.4368449214286,10.1183693177143,2.99811148314286,1,1,0,714.778051214286,-0.000142096125052525,-0.0434074823664705,"01",29.6400268309286,0.400206504791726,15.1040299594455,2.94159309790468,2.99809276707143,1.92022841232623e-05,-0.043932710916351
68,0.003247558875,29.9940012525,6.832655867375,2.998074051,1,1,0,728.443261475,-9.75429643382351e-05,-0.0295935387334234,"01",29.7016747301429,0.423757097498122,14.7100657490455,3.05894742671645,2.99809276707143,1.92022841232623e-05,-0.0461197390611537
69,0.00328407385714286,29.2541561614286,12.1538778904286,2.99811148314286,1,1,0,741.826117214286,-6.10279821953753e-05,-0.0184124564722694,"01",29.7232787597054,0.427256880081046,14.1929531976018,3.46726089810146,2.99809276707143,1.92022841232623e-05,-0.0497152924952739
70,0.0032637845,29.0270362425,13.8146415025,2.998074051,1,1,0,754.968234725,-8.1317339338235e-05,-0.024609725977129,"01",29.7017273576339,0.439961478474194,14.3266353104161,3.32460340099484,2.99809276707143,1.92022841232623e-05,-0.0549329197710372
71,0.00319686042857143,28.9657073871429,15.8966570485714,2.99811148314286,1,1,0,768.067307342857,-0.000148241410766805,-0.0453279248487863,"01",29.6848572444464,0.459605566905293,14.3127710030411,3.32621147931436,2.99809276707143,1.92022841232623e-05,-0.0599165960508176
72,0.003159223125,29.0182343125,15.80594414625,2.998074051,1,1,0,781.1522596875,-0.000185878714338235,-0.0571709857463452,"01",29.670953229375,0.47750866605055,14.2915034261839,3.31402590628013,2.99809276707143,1.92022841232623e-05,-0.0624888172771814
73,0.00316001271428571,29.08832475,15.5856710457143,2.99811148314286,1,1,0,794.282108914286,-0.000185089125052525,-0.056921085510016,"01",29.65079358925,0.496722228731625,14.2336525029339,3.27480403891933,2.99809276707143,1.92022841232623e-05,-0.0631925401009012
74,0.003177220375,29.122807005,15.29281934125,2.998074051,1,1,0,807.42182275,-0.000167881464338235,-0.0514904181447262,"01",29.62167149225,0.512318610647827,14.1713949933625,3.2344171941401,2.99809276707143,1.92022841232623e-05,-0.0633599933002872
75,0.00319679742857143,29.1636877557143,17.0676546985714,2.99811148314286,1,1,0,820.594943714286,-0.000148304410766805,-0.0453476318770445,"01",29.5812238850625,0.518445452690208,14.1042204758625,3.1942314528519,2.99809276707143,1.92022841232623e-05,-0.063990443909632
76,0.003184237625,29.34954296125,16.734861605,2.998074051,1,1,0,833.798482275,-0.000160864214338235,-0.0492842406849077,"01",29.5312797602768,0.507491901439128,14.1707758842196,3.24352016785523,2.99809276707143,1.92022841232623e-05,-0.0656881199366457
77,0.00314496514285714,29.6137019014286,16.5900965185714,2.99811148314286,1,1,0,847.120649957143,-0.000200136696481095,-0.0616943297187431,"01",29.4847019784018,0.476877052940495,14.2464851864071,3.28670084774924,2.99809276707143,1.92022841232623e-05,-0.0676596547479592
78,0.0031268695,29.8523469,17.09779956,2.998074051,1,1,0,860.54337115,-0.000218232339338235,-0.0674647919593001,"01",29.4483934200446,0.434061595634014,14.50160554725,3.25920137264714,2.99809276707143,1.92022841232623e-05,-0.0686597416905139
79,0.00312162128571429,30.10841069,16.7725416042857,2.99811148314286,1,1,0,874.093740942857,-0.000223480553623945,-0.069144626508745,"01",29.4384703717322,0.421656246778387,14.9984340528187,2.80739445567646,2.99809276707143,1.92022841232623e-05,-0.0688527724166218
80,0.003100895,30.376693995,16.18041779,2.998074051,1,1,0,887.7504993,-0.000244206839338235,-0.0758063565056659,"01",29.4744649487321,0.447125234577141,15.2540335209545,2.71881543305735,2.99809276707143,1.92022841232623e-05,-0.0686871124900919
81,0.00308967828571429,30.5716847614286,16.9313370871429,2.99811148314286,1,1,0,901.521349785714,-0.000255423553623945,-0.0794301650547133,"01",29.5355055087946,0.483218496700648,15.3327230980795,2.72186469042666,2.99809276707143,1.92022841232623e-05,-0.0680285757272597
82,0.00310767475,30.76930129625,12.353688523625,2.998074051,1,1,0,915.3637863625,-0.000237427089338235,-0.0736223583387883,"01",29.6062324109375,0.526506278826677,15.3706294703652,2.73940842309659,2.99809276707143,1.92022841232623e-05,-0.0670373753343231
83,0.00313486214285714,30.5241235542857,2.36403563614286,2.99811148314286,1,1,0,929.2507684,-0.000210239696481095,-0.0649119368072633,"01",29.6816765266875,0.579758315481918,15.1901708953589,2.81614425994879,2.99809276707143,1.92022841232623e-05,-0.0670497345600254
84,0.003154197375,29.60739104,3.50947888975,2.998074051,1,1,0,942.823768175,-0.000190904464338235,-0.0587630707032618,"01",29.7403416745446,0.603397998172385,14.4997550940946,4.00456508198862,2.99809276707143,1.92022841232623e-05,-0.0689544302781965
85,0.00315526271428571,28.6972641071429,8.98067002185714,2.99811148314286,1,1,0,955.999987257143,-0.000189839125052525,-0.058425374847519,"01",29.7442565504821,0.602208099355316,13.7902842398946,4.61792263185677,2.99809276707143,1.92022841232623e-05,-0.071303350348514
86,0.003137653,28.22785640875,14.1233405125,2.998074051,1,1,0,968.8249555875,-0.000207448839338235,-0.0640220681741948,"01",29.687770213125,0.645468878489723,13.3529720079875,4.63958635486546,2.99809276707143,1.92022841232623e-05,-0.0717332797657209
87,0.00311592485714286,28.1176599471429,17.5061812114286,2.99811148314286,1,1,0,981.551928242857,-0.000229176982195375,-0.0709711236093566,"01",29.5884558701875,0.709817780117484,13.2103279303625,4.56559242331212,2.99809276707143,1.92022841232623e-05,-0.0701210377719033
88,0.003110557125,28.3336571675,16.87427181625,2.998074051,1,1,0,994.2855464625,-0.000234544714338235,-0.0726952860868444,"01",29.4724966214732,0.752103368321788,13.5797185250482,4.60099078838671,2.99809276707143,1.92022841232623e-05,-0.0667119699769016
89,0.00312023714285714,28.6348632657143,17.7047978442857,2.99811148314286,1,1,0,1007.15872485714,-0.000224864696481095,-0.0695881299464878,"01",29.3894794172232,0.782529002452021,14.081799322492,4.36796190459779,2.99809276707143,1.92022841232623e-05,-0.0620480533293379
90,0.003127314875,28.98591522625,18.0572307375,2.998074051,1,1,0,1020.16261075,-0.000217786964338235,-0.0673223673169154,"01",29.3585147724375,0.800218329481257,14.3593453201848,4.41511360302277,2.99809276707143,1.92022841232623e-05,-0.0568771908886645
91,0.00312343914285714,29.3644687928571,18.18599176,2.99811148314286,1,1,0,1033.344208,-0.000221662696481095,-0.0685624521145121,"01",29.356458721625,0.801167108563253,14.5714747819348,4.48886933697399,2.99809276707143,1.92022841232623e-05,-0.0517510270081439
92,0.00312355,29.7315410875,17.71267625625,2.998074051,1,1,0,1046.683790375,-0.000221551839338235,-0.0685269607324113,"01",29.3763967919107,0.795875320966124,14.6859415175062,4.5531688377607,2.99809276707143,1.92022841232623e-05,-0.0468833962984521
93,0.00310725228571429,30.0058831742857,13.809121108,2.99811148314286,1,1,0,1060.19363328571,-0.000237849553623945,-0.0737583098215131,"01",29.4120621306607,0.794962421660844,14.7812781230062,4.59759959544857,2.99809276707143,1.92022841232623e-05,-0.0423543361664929
94,0.003069864875,29.82848286375,12.81433606625,2.998074051,1,1,0,1073.705778,-0.000275236964338235,-0.0858635897071451,"01",29.457940051875,0.801743549112299,14.6924506261205,4.59840220285362,2.99809276707143,1.92022841232623e-05,-0.0373123586826354
95,0.00307374271428571,29.58215798,15.80623658,2.99811148314286,1,1,0,1087.13546285714,-0.000271359125052525,-0.0846011914767546,"01",29.4932238448125,0.801746466939974,14.5685264623705,4.61473886644247,2.99809276707143,1.92022841232623e-05,-0.0303255507639197
96,0.003140376,29.42987469875,14.98210751875,2.998074051,1,1,0,1100.450656625,-0.000204725839338235,-0.0631545984367952,"01",29.5141473560268,0.798146205038064,14.505455556442,4.58732353404726,2.99809276707143,1.92022841232623e-05,-0.0226534154146852
97,0.00319379457142857,29.3124910842857,16.2179573471429,2.99811148314286,1,1,0,1113.73059685714,-0.000151307267909665,-0.0462874062422003,"01",29.5181639429018,0.797476102341129,14.4178178521295,4.55914664991928,2.99809276707143,1.92022841232623e-05,-0.0164333504349542
98,0.00323498975,29.2874998375,17.04055138125,2.998074051,1,1,0,1126.9491805,-0.000110112089338235,-0.0334713778643385,"01",29.5031034020446,0.798420545027969,14.399210893558,4.55056577484497,2.99809276707143,1.92022841232623e-05,-0.0110262029062505
99,0.00327430271428571,29.3629040214286,16.4990849485714,2.99811148314286,1,1,0,1140.20640271429,-7.07991250525251e-05,-0.0213922029636437,"01",29.4748610489196,0.795401032042525,14.3963484846205,4.54879662204707,2.99809276707143,1.92022841232623e-05,-0.00524654416920744
100,0.003302859125,29.37074617625,14.96299934125,2.998074051,1,1,0,1153.462837625,-4.22427143382353e-05,-0.0127086430990806,"01",29.4375857154911,0.781494972619426,14.3826756518348,4.5416837327254,2.99809276707143,1.92022841232623e-05,0.0012182339922719
101,0.00330872385714286,29.3062731785714,14.5298634442857,2.99811148314286,1,1,0,1166.72695128571,-3.63779821953751e-05,-0.0109345646311887,"01",29.3872883245536,0.749592874236643,14.3218047293973,4.52444660669091,2.99809276707143,1.92022841232623e-05,0.00876921890493558
102,0.00329523875,29.223924475,16.07093076,2.998074051,1,1,0,1179.928043375,-4.98630893382354e-05,-0.0150185143079025,"01",29.3240177454107,0.695837446062598,14.2017310472545,4.48322604921591,2.99809276707143,1.92022841232623e-05,0.018422167149436
103,0.00328310571428571,29.2269891557143,15.7270667671429,2.99811148314286,1,1,0,1193.14027057143,-6.19961250525251e-05,-0.0187072992808597,"01",29.2467489043482,0.607036369325228,14.3875931590732,4.47963081340524,2.99809276707143,1.92022841232623e-05,0.0312282965808902
104,0.0032844545,29.22925063375,14.72760495375,2.998074051,1,1,0,1206.331679875,-6.06473393382351e-05,-0.0182965574990801,"01",29.1818921844196,0.527453988462393,15.0557447156232,3.47604188283229,2.99809276707143,1.92022841232623e-05,0.0473958382646239
105,0.00331510214285714,29.15387876,13.0982129314286,2.99811148314286,1,1,0,1219.53873714286,-2.99996964810952e-05,-0.00900870260127284,"01",29.1629851641071,0.518093190521677,15.6166510188232,2.17731824203761,2.99809276707143,1.92022841232623e-05,0.0679590626528076
106,0.003344407125,28.97403357,12.78042310125,2.998074051,0.875,0.875,0,1232.6499625,-6.94714338235133e-07,-0.000207702635175444,"01",29.18581589675,0.506419448775802,15.8225281643018,1.64688155779056,2.99809276707143,1.92022841232623e-05,0.09379953837891
107,0.003362764,28.7738862871429,12.6963436857143,2.99811148314286,0,0,0,1245.71136628571,1.76621606617646e-05,0.00526611634024654,"01",29.2231247548125,0.45722727616668,15.7553822937393,1.74430127199766,2.99809276707143,1.92022841232623e-05,0.124934245500374
108,0.003389520125,28.5841939,12.3999664125,2.998074051,0,0,0,1258.649158,4.44182856617647e-05,0.0131912165735395,"01",29.2559360718125,0.392717252560714,15.5148904174536,1.82013367245343,2.99809276707143,1.92022841232623e-05,0.160474477394075
109,0.00344733685714286,28.3860249071429,11.9185590642857,2.99811148314286,0,0,0,1271.53424757143,0.000102235017804625,0.0301048682431357,"01",29.2684629084375,0.364750145489153,15.2911751472661,1.91666800317248,2.99809276707143,1.92022841232623e-05,0.197198862759933
110,0.003515625625,28.14916350625,8.14677939725,2.998074051,0,0,0,1284.290075,0.000170523785661765,0.049720356812629,"01",29.2560209905089,0.390813119728586,15.0018632082661,1.96915217144693,2.99809276707143,1.92022841232623e-05,0.230708041783888
